Province,La Spezia,Varese,Como,Lecco,Sondrio,Milano,Bergamo,Brescia,Pavia,Lodi,Cremona,Mantova,Bolzano,Trento,Treviso,Gorizia,L'Aquila,Teramo,Pescara,Chieti,Isernia,Lecce,Potenza,Matera,Sassari,Nuoro,Cagliari,Oristano,Cosenza,Massa,Benevento,Caserta,Lucca,Vicenza,Belluno,Crotone,Salerno,Prato,Napoli,Avellino,Verona,Reggio di Calabria,Padova,Campobasso,Vibo Valentia,Arezzo,Catanzaro,Pistoia,Firenze,Monza,Livorno,Venezia,Rovigo,Pisa,Catania,Trieste,Foggia,Caltanissetta,Bari,Siena,Udine,Taranto,Siracusa,Enna,Trapani,Agrigento,Grosseto,Brindisi,Ragusa,Perugia,Terni,Fermo,Messina,Palermo,Barletta,Forlì,Pordenone,Rimini,Parma,Macerata,Modena,Latina,Ferrara,Bologna,Pesaro,Ancona,Piacenza,Ascoli Piceno,Reggio nell'Emilia,Rieti,Roma,Ravenna,Frosinone,Novara,Alessandria,Viterbo,Asti,Biella,Cusio,Torino,Cuneo,Vercelli,Savona,Genova,Imperia
Cremona,203546.3183999616,888458.4909200713,646838.9416134314,1435861.2725957786,164076.04080226953,3353448.4461763734,3554282.9693861897,8828434.665650532,604146.5426123374,433249.0618898087,0.0,938533.4910435526,253395.90676424713,293442.04295591475,830775.3795731822,68480.78369806042,22946.564348571956,70065.59930941813,26146.19315458906,89138.22144497916,8364.222435702137,38678.28211609332,30603.70025925181,6037.421709721805,17932.641608681628,9226.587246743398,17289.36268089583,4766.558394777962,12945.34053149695,93479.01186665463,18805.14276306613,46992.985933785734,154115.33390632088,1773159.9881999092,106682.46416867484,5257.775045694149,76879.87049424635,51200.68657171922,132237.10078031305,36090.151739111694,1197611.5399889105,7251.019794398814,1050414.8933896609,11897.578231325104,8503.664823184943,174298.9859791906,8839.303126836126,93668.80912276395,444444.64476694923,1527135.7342591945,173627.36005442875,376379.5526797296,202166.29480689546,113798.91252731961,18814.5995019146,42383.84060281231,15249.694338378971,8979.191210070014,65897.76975501009,65133.18468986525,328221.4382553987,139054.0869615113,11553.042517875172,2162.0151959891314,8682.12706569699,6670.625647559976,18304.4920667811,17405.808747529998,8235.20106323448,202464.0546449682,88186.85885847935,40986.92335699242,14461.217875864108,16608.80848229966,15421.084610390177,244819.832118955,312661.7838754561,98898.67090207255,1100126.6916062837,77639.57016784188,1053951.4443547511,72349.67412087094,214169.97000743457,1049133.3125802716,206505.7170677103,186141.50773815127,1634667.8183007697,42726.79593686751,1366941.5440009213,10521.18749463241,152136.5141426523,206830.6794737333,57934.66013505999,395539.257609715,357349.23054474546,19451.33889342602,163472.2613541717,43256.51332574571,243255.13248792817,1485724.4259160713,269944.686483854,155041.346786707,61740.02055290128,358948.6199418703,22801.94113803729
Mantova,146853.1016716694,550533.6369386896,391430.4732229592,882441.2977475757,124556.09126381381,1692619.6712962103,1996885.2009085289,5952314.272518982,280679.84622473177,168113.18126747705,938533.4910435526,0.0,262017.13576883607,330764.7212670398,1051026.4879560524,74407.4153982613,21983.754393346982,68171.30606857565,25259.445993758964,85756.25191002754,7864.478447606281,35787.564680846204,28402.294821501335,5610.227385318679,15062.30826500234,7883.201289856463,14837.759976995729,4045.4801424459356,11833.616056137107,74129.73563221931,17547.449145008137,43699.2090992222,135237.47449650528,2707429.778193701,122469.4550585905,4805.694569516951,71140.29178258483,50812.3493509432,122344.28783015731,33540.06618044625,2493081.7592785363,6550.366156703402,1525845.2339435099,11200.467934949049,7727.237076759022,174743.4979989105,8058.645188380922,90773.6105658602,442569.41414966417,805727.8429134226,147451.09297377733,485891.73714317795,311276.8569881088,97825.2345693349,16894.36271965292,46287.0712932246,14349.373022482174,8023.362224289502,61614.51263020508,61970.64786978299,361099.4699780905,128903.98802031059,10358.058839297273,1934.7819128334904,7700.663360048717,5940.202078718649,16623.753039904364,16155.651818790944,7361.91542641664,199448.67443673318,84381.22342330054,40911.59652833335,13067.285444330842,14827.167268233272,14470.458142024436,282524.2225693795,360973.26518187864,108916.1841463831,785806.9561701855,78273.83742554527,1427954.49478702,66885.21226318678,327986.91178582434,1353515.2768544834,220941.9303292314,191656.35993247954,452136.1663081341,41952.68792288347,1545020.5469343406,10032.516354885043,141217.60946383432,247963.79053224408,54137.27053018545,230383.14369655566,204621.4506675751,18224.752083132218,101213.19156151183,27899.81936490015,163452.79238236495,978861.6965194009,185553.02643277455,92490.57105926234,40074.760534037945,219144.15992897,16088.674574329385
Bolzano,57631.5110681887,366880.99630310567,254735.0034537927,578994.5663093652,113691.41895056826,889363.1657249873,1100260.044499211,2184033.9023270234,131563.91556328797,72629.63811579063,253395.90676424713,262017.13576883607,0.0,554067.6043438719,950546.4566572513,78139.61622778806,13861.185730934061,43572.13223769804,16752.31466490848,56763.82602265504,5275.48868365178,26945.253332449854,20285.107369882437,4090.283569433649,9535.28413908698,5041.632160384283,9891.561249478387,2644.7332650544517,8590.305647169198,28279.969063330525,12102.328939447978,29686.946758335773,54137.20790376406,1522492.0612938898,201748.00832949867,3544.8757141698375,49287.10846462167,20554.369434987104,83221.86350875287,23197.900727014516,590007.853964576,4747.493953565444,874543.1578811905,7655.839208327759,5615.014340150666,87355.14412600252,5895.672675491846,35336.46262437779,189628.3113970876,444112.1556176298,65324.659952306516,354368.4380988812,124355.63200894288,41125.12962903326,12224.4478112692,43435.0850121061,10150.777743640336,5738.193120630542,45315.33457403494,30021.077986808603,417822.84835467144,95317.73453507984,7543.63728467302,1385.791850644616,5373.653812356928,4237.596442495949,8769.5937339574,12134.338741696338,5336.9072798398365,110740.19148095514,49985.63315274261,26045.495655697272,9452.047632501488,10423.547104723519,10480.514737826079,128480.89307553835,430220.46822793834,57903.64580894327,169485.33135772732,48484.74481841189,324221.0446864976,42546.25699340182,107400.4446390862,425913.69097599544,126450.49457734237,119809.01042738829,156910.25833699148,26454.329469151453,320792.16963655,6089.213391515989,86362.19975138013,116952.29154898824,34874.09397881999,135192.56405426617,105288.17048277141,10526.232135263053,56405.73406061582,18190.207354394828,119812.67628256255,601916.2873396832,108606.33347667207,54042.58342549191,20414.467344021417,101322.588377542,8820.774563509163
Trento,59278.72762948043,362232.80348175997,257890.39170333254,605536.4575847394,119066.7746689695,933326.4360389783,1229213.105883811,2801271.7960536117,137972.20022716862,79402.67517003867,293442.04295591475,330764.7212670398,554067.6043438719,0.0,948169.0181426414,63322.02905559313,12737.065753824942,39932.995431797266,15188.933685959937,51479.077816375735,4760.022360083712,23473.818669877222,17960.768631288804,3599.2828851668955,8750.642475436583,4610.489576367753,8941.086232262312,2404.796513215039,7566.11070799483,29143.60104037475,10829.052526740581,26677.22277046598,55169.714646566135,2069008.589282505,155897.7274942701,3107.0264891668257,44031.015229923265,20925.475598614576,74744.85640149022,20737.06252518943,857594.528348103,4183.155152946013,1008368.120837068,6870.903259206389,4943.754147184372,85219.14344479321,5180.318809309984,36213.2353693573,190952.58677763733,468539.46733215067,65251.56561258925,358362.7518057326,139718.71218925278,41515.95615181264,10776.895836784293,36568.465612270425,9018.472839389322,5076.678850401627,39778.999717357394,29421.264514448023,331047.0059115376,83507.55965608684,6637.452614948599,1225.4681084014717,4789.352674263474,3752.081367111337,8419.732997695539,10580.07002728437,4702.504529847664,105322.774431616,46693.9396001423,23951.719570117464,8333.444190066726,9269.10362771709,9244.606505535237,129627.87850705364,357587.03724382515,56328.85297708426,191570.59198177015,44958.08162357395,361438.5056260702,38942.16764746187,119009.56433071429,458041.32220928406,120501.53916716146,111126.90828867523,173133.26622735496,24351.601264606234,360429.8222378891,5651.236522064295,79904.14192602393,118142.63315928586,31819.55396746362,134583.8436905927,105602.22101623696,9888.447747704837,55280.101904142924,17395.81504949516,126496.3704892374,574759.9992957839,103703.03730918949,53285.42605545953,20144.711437733946,102281.3787475616,8503.40949604619
Treviso,213607.49509521108,945963.1476051456,648744.3946773527,1427678.773942184,232440.30984632767,2475016.946954154,2843058.2250733743,6239817.467587215,391679.2299818077,213068.91684691355,830775.3795731822,1051026.4879560524,950546.4566572513,948169.0181426414,0.0,426827.94293052674,58450.43754941588,187832.47531946882,70901.49454126581,238668.29646934374,21304.407021785104,101622.8794768839,78576.82514897903,15751.520963260926,33989.03848834144,18232.93497980037,35322.66895340455,9403.598660945774,32257.340970702822,109238.0712954867,47880.106359433725,117389.9895929686,219047.0913348535,9493983.584919864,978071.5986624575,13216.418963904127,192138.91377787094,90011.31440603208,326384.5523204207,91101.66217756114,2321689.669279106,17511.675981975663,8974782.711559277,30808.80344262327,20877.714778719394,394815.3945946364,21970.130064248315,151594.77319028313,838336.7079831238,1196622.5747510884,257528.82026954027,6082308.41841995,878893.6090493266,164091.98416754583,44711.75598623951,250756.89483420626,40374.16938439785,20946.46763291755,175766.16472485967,128383.82095090859,2362381.1790297204,363465.10256490804,27445.241255262805,5066.437776990298,19623.712584623656,15409.653858350934,35643.42808530778,46064.92210983607,19373.55404794656,491667.5762940573,212426.90355188315,117310.2798522647,34909.83091545564,38290.839114817165,41144.904125733985,674961.3999962121,3649795.7169884467,302187.9721583972,637605.654719105,222539.4846462241,1442510.7189210828,170051.6057092111,625501.7765650001,2094744.9687708705,640491.5651881602,571503.0985537237,502413.93908463296,115966.3707212975,1314199.5186531257,25665.353440233135,350422.31865994056,663578.3964321883,141055.9210316992,377871.8348430612,321907.11340635346,43687.08505797637,170717.4729040464,50296.690098512925,276346.1105915952,1773530.7137646857,340376.80694141285,154358.0841268877,66633.85209084286,336254.4906271051,29120.607432634544
Gorizia,20150.74145173255,89610.42696709781,60022.48213416239,128252.10767879224,20320.14071839061,224724.52556792082,244882.5697861417,487972.03160280385,35777.43982084276,18694.972953320354,68480.78369806042,74407.4153982613,78139.61622778806,63322.02905559313,426827.94293052674,0.0,7359.281554930775,24127.506032040033,9384.015603517519,31436.61537477071,2787.2992707368485,14193.490165479005,10635.7293290532,2166.3480251573787,3962.1975059912875,2158.1108789984237,4270.8171953691,1118.401398592503,4332.831475350044,10259.26031843141,6355.500968027802,15358.252138081485,20953.54699707628,421446.978203266,61112.70816020404,1791.9697020003757,25375.253464745034,8567.637516781653,42543.34457186964,12069.160265669561,146205.4641295272,2316.455806049109,326936.30573784944,4095.89216388109,2785.474361757964,41829.93418394113,2954.779679010914,14259.31683635149,81767.9795143957,107836.66772517598,25645.26283165495,188447.76762900167,50668.71692742009,15999.786403743376,5867.25828661754,114567.56398568428,5513.351879931844,2717.056650364058,24525.751148362204,13404.23192328032,841681.9527334161,50307.95462232989,3606.84131512097,658.7936434936644,2494.6412080337236,1988.8264522788893,3896.594834666663,6453.838938280403,2531.456272208699,56169.52023831558,25406.848693214506,15181.400716135307,4614.355712423676,4918.272127535333,5703.132720338212,63224.70682525704,293631.0735142833,32057.16233972971,52453.44374033588,28072.771222303447,114750.5520812888,21121.16964176793,43489.20246685148,171050.15558445378,73744.11630608237,72948.37509921062,43561.14306559397,14771.18652310111,106380.61890554935,3125.3929979990658,42417.218376767676,60138.014576802976,17803.989900129818,36106.81542982958,30986.340960406418,5096.064614187687,16877.39352725532,5002.890418998083,24461.266871397114,179987.5440843549,35172.79110269685,14965.104783679837,6626.285964123376,32450.1680036664,3008.011833812968
L'Aquila,9752.751537798074,29384.23012783169,19144.397082203184,39025.80525498979,5434.089302157233,75814.97457455882,74062.27127118605,140315.64929832704,12909.043758784712,6320.462561780839,22946.564348571956,21983.754393346982,13861.185730934061,12737.065753824942,58450.43754941588,7359.281554930775,0.0,96965.35887786669,25006.281553124853,93069.81020088369,5809.301962922281,10492.547750129024,11054.601167301415,1968.1256446556913,2973.0472547325326,1766.9606651608042,3314.2884360336097,844.7480870348011,3742.316767423438,5126.400060031134,9064.770935475464,24144.15513008342,11523.770573856922,85658.26512695187,7349.28428384892,1419.6102148125701,32242.550868240192,4809.128954152121,62080.966172906374,16181.005879332217,36849.50015315263,1887.3353286087347,62869.00601371079,6920.487724800095,2316.3123875697343,34347.859735042766,2414.3305068590125,7690.980619667568,49645.69806263436,35154.13468085236,15685.936315448607,28633.94350208944,12446.936501258717,9237.575973755156,4651.238433010731,5009.3708750992155,6600.682320589892,2198.8681351996925,21409.55144687406,10750.625213952731,31353.639212856335,41481.64557730731,2755.7393692843684,534.8373855979662,2118.890342024143,1591.6556500275249,3831.531520248272,4870.259930298484,1940.7402349778224,73504.77199803384,68964.96534541377,23425.441303398366,3800.9078739596193,4250.526945235639,5594.168843736622,28638.459245677703,25305.587972979705,16720.45874472429,19143.97628721236,36540.28549661324,42356.124292453685,46445.12835450424,13016.699700047517,66243.07182840182,45136.45635274677,62540.41254791751,15519.478202718861,41100.95503695816,39417.86078261058,13033.078861229818,99818.33866955986,22894.314732986353,50321.77416490643,12886.726672190818,12328.751584195998,9144.65624303951,6856.824763776348,1823.6904706046364,7048.125186140248,72399.28333583921,15876.889496620819,5544.401337094535,3023.7201007848944,14381.01859125319,1490.4921188873955
Teramo,28931.03567290984,89183.1101213776,58250.11981452678,119195.70651880479,16732.87700797365,230018.99542931092,226607.10374904214,432115.32494733424,38992.89900471372,19206.980670497192,70065.59930941813,68171.30606857565,43572.13223769804,39932.995431797266,187832.47531946882,24127.506032040033,96965.35887786669,0.0,108662.06118557083,345182.2109076774,14994.606475341545,31741.36232211109,32196.18452732387,5875.892994700397,8221.00209067966,4822.937934911588,9165.836469500071,2339.0698133426486,10828.285006272454,15229.137254944475,25162.432999099266,63710.17681725771,34135.36362752214,270978.9046574921,23475.388463083473,4162.696945828213,88783.85550705023,14486.030269929946,163667.78434933443,44744.809242528776,115076.6379304881,5407.331312782724,200644.49737536086,19465.04429295149,6673.46968504512,103895.797521693,7015.096731246942,23106.019608769493,149340.965056888,106912.91771685793,45632.927262513025,92511.81511046558,39665.17724475033,27139.115497800813,13282.806942499794,16598.878242829232,19910.54656072801,6218.75474317626,65388.1637477023,31160.234839067038,101947.57948494708,124553.80854856543,7905.755734926396,1514.3819351768714,5885.249830416703,4493.973890548242,10424.12868408433,14800.718108646748,5546.149061938755,218994.33668232086,156016.0512032223,117871.79843284492,10872.81650560831,11848.872319743983,17089.636841938827,91817.51149687362,81677.04914729054,55771.460268098504,58414.489241525625,155770.85157888968,130655.81386538995,99996.83832968012,41202.06286772807,206417.84739651103,156830.59618612545,245625.13906729687,47082.20954438358,296030.5949617778,120794.40682206277,23282.252582729463,206775.56210722326,74267.363879148,102009.03648837109,38870.82258024628,36883.97171440783,21807.81579825608,20452.022297688345,5485.477380392653,21605.159603547618,215912.82210825826,46835.38556249485,16669.36991234452,8931.320777858531,42687.1900461823,4358.201556140648
Pescara,10592.641828401313,34066.16890641795,22207.860271596466,45386.291992169514,6393.083957193995,87134.09938977042,85873.33295552268,162581.80363951,14706.46733264062,7234.81816372241,26146.19315458906,25259.445993758964,16752.31466490848,15188.933685959937,70901.49454126581,9384.015603517519,25006.281553124853,108662.06118557083,0.0,556475.2177773629,8085.007823209091,14690.968371636864,15684.288344256032,2830.530996406682,3208.2892765104857,1897.2104524237393,3683.981676714566,927.6358528405062,4940.856334530442,5524.451183233526,12879.786030186146,31364.327424345112,12195.911216754033,101495.90908594901,8989.61917461266,1888.5886774413254,42872.74177193937,5067.568744488865,77925.67404272036,22207.214971803707,42981.99675023646,2390.8164932348177,74806.81061698883,10962.034084840361,2993.4904279052007,33928.70640543857,3169.681018829485,8155.823162128548,51629.5956144648,40552.41405874763,16331.716711445782,34638.43898892063,14566.967036685419,9704.174254520161,5794.967877659781,6435.756970584956,10656.760141618719,2684.4415249678877,31914.02521660352,10541.409788299445,39468.613248020025,58779.979090975416,3438.156245129776,655.7562058975307,2492.8490433300976,1926.9416625001493,3584.7522806747475,6917.548200993638,2398.5137287170814,65044.80816588209,43825.387334765524,31236.032517093674,4810.913455612757,5088.280628295348,8642.188587684393,31840.84371638379,31261.262815705566,18861.436615841616,21523.5058853918,42897.89678736327,47435.79019904242,39594.97553399961,14962.822674666337,73885.87090509922,51829.73416084892,78268.549272615,17605.579863593,43474.55224304966,44154.70646267763,6480.798571888232,72329.26910253463,26133.07223842643,42606.05200261466,14794.99235614299,13944.89317465237,6991.75542162589,7768.393266924557,2100.9530053128124,8236.441484148721,82585.65110631616,17861.624036720325,6346.481598217039,3362.582322301646,15973.407138986573,1648.6663049252813
Chieti,36324.8107476051,116471.86200154501,75870.3061088218,154891.95083815677,21775.707956108206,297788.35746389296,292851.38334861345,553320.172015679,50303.641532479676,24707.324920267663,89138.22144497916,85756.25191002754,56763.82602265504,51479.077816375735,238668.29646934374,31436.61537477071,93069.81020088369,345182.2109076774,556475.2177773629,0.0,32034.01126905142,51214.320763207696,56064.33884481946,9984.499227002627,11255.58144049462,6684.703931091682,12973.696713423134,3259.902343769247,17488.591284418217,18927.829046286948,47758.43921642816,117671.43399774637,41775.99996962008,342984.00565776374,30323.26439460421,6644.831719469256,156806.81100064138,17277.35469933902,289195.8255059408,81705.63280300386,145715.2936757221,8448.28714178508,252182.56869424327,41840.368581569535,10581.97147657379,115298.55553787692,11183.225794447235,27833.44536193247,175987.6948398408,138516.71309677622,56169.924377375544,116410.16066690706,49104.96611252232,33302.4137405351,20456.420005120388,21492.616616778767,38214.6116423394,9490.82999520774,111667.18376809312,36163.56880775256,132518.88278859836,206131.12840162968,12112.149725240892,2318.688177967947,8837.2257290189,6809.134786968022,12459.454680973347,24102.875034874596,8453.349528027917,221139.31224465457,153725.29840391397,96934.00051354409,17011.43246703295,18058.554000272543,30415.591790380367,107057.04897964645,105146.84960248647,62853.14346170525,73343.48855035538,137312.9926645551,161114.8415935228,147707.90967531054,50507.8590617419,250227.04250479367,171217.39681943477,251867.4001940927,60124.47651159946,137661.32067071783,150249.5514829477,23161.30306564881,263576.69474620174,87646.62005945346,164360.52827252942,50653.4180189501,47821.413295191735,24656.859809867423,26668.884721197195,7201.166244218908,28084.262528271844,283668.1334375562,61508.81540042625,21746.929845822924,11564.600863808046,54846.21538952823,5686.288604861675
Isernia,3450.575604746576,11243.592209923097,7288.894681595637,14795.395923959582,2065.8488593749175,28534.589434756537,27794.078769799413,51793.46894077533,4824.819300754069,2350.687049285347,8364.222435702137,7864.478447606281,5275.48868365178,4760.022360083712,21304.407021785104,2787.2992707368485,5809.301962922281,14994.606475341545,8085.007823209091,32034.01126905142,0.0,6151.3863981738805,8323.643709190043,1321.4239901884785,1249.7046571311907,763.8749093238623,1511.1553565837598,370.7022623092163,2336.089539633111,1779.305481518385,10783.417376758158,31191.1705259525,3880.466985804394,31016.606324251392,2753.58002985356,846.1967716666077,29292.27247199975,1552.304018893442,62761.983390803485,16601.581855401193,13344.385647851548,1092.4660458422268,22503.319510330904,12017.004767133058,1385.642807490675,9770.102365444902,1450.1745271970908,2525.805806805047,15670.43842806595,13251.469124163157,5308.943915956784,10271.304308159024,4343.708943056363,3118.1528749396084,2600.774531530501,1875.6437034647947,5587.934312516655,1208.8724063759828,13878.2823258215,3243.961607696701,11846.37068493108,25979.424181260576,1515.3371979524388,296.334220317068,1125.8678150272233,859.4204818386077,1183.4283037971525,2891.708032353856,1056.180396356548,17620.638586354864,12390.9710578079,5631.506238055119,2211.4007680776886,2348.0886217492202,3930.8369454420695,9064.714419447962,9420.800149985063,5073.250938807988,6810.691501081443,8865.078981566623,14613.34661329275,20496.909269772223,4464.435799197355,22225.331236386006,13229.151414581089,17463.763365575633,5692.685907033216,7264.744775309646,13795.734620113668,1848.5252478225195,28200.945801076345,7410.088443911347,25109.9670996315,4909.388374712645,4648.47103867469,2269.51833021797,2613.6854637800357,704.632099890994,2673.801555381687,28008.049029933387,6132.922380793574,2116.5022619688484,1135.4860451628085,5322.11579293945,567.5952699573733
Lecce,14781.789092246348,56026.459322429495,36116.95323981946,73103.49882033169,10351.632846612176,138075.4840654703,135173.7049769338,246505.382068468,22944.44079929256,11171.626137879764,38678.28211609332,35787.564680846204,26945.253332449854,23473.818669877222,101622.8794768839,14193.490165479005,10492.547750129024,31741.36232211109,14690.968371636864,51214.320763207696,6151.3863981738805,0.0,52527.37211548918,16237.584112773087,5628.246071875969,3351.1860460111457,7387.195379378685,1753.7023214807923,26931.57425881867,7446.767431865303,18815.028846330464,40766.12111800332,15599.334822496732,145612.63466590646,13757.897000520406,14218.727936752242,84073.04616320998,6029.493262459078,117452.38120484745,38151.10202295649,62214.63423052907,10104.255056452143,104036.24482265225,10172.501200549543,14679.855993805339,33547.02463591675,18775.214843181115,9987.244683416166,59332.33700058063,64486.82311996336,21039.310652186337,47776.78288544198,19302.793492238095,12460.70226219413,21830.47627755628,9327.153506545497,18495.51711571089,8719.57352672797,170709.57438962068,11441.664312296614,60172.14253542865,684493.1199016714,13226.888666808212,2187.627703282984,6508.034241345523,5955.49148529899,3993.1205700173387,195108.72449702886,8574.198176330725,53033.14239060975,30426.015560910528,15814.818996948472,20005.064774018734,14417.924148378506,26889.099364374924,35448.12839294128,46619.59482168476,18993.52896173125,30323.398423122802,26351.930357770205,62800.17097097126,37423.69894111568,19296.66528353124,92518.89340708702,47639.39303089848,58131.926078687284,26403.81056129529,17482.174985881906,60200.514246246574,4061.778620520832,62613.104802068345,29840.163935614608,32316.63925611926,24064.76799534476,22122.333845532256,6121.086493505536,12602.918638089941,3525.4818815120684,13281.922188263181,138422.39590872062,29627.929211029845,10360.560545544997,5260.762510409354,24311.867668163795,2636.436787878011
Potenza,12142.847347376415,43058.12963133153,27799.10116733516,56266.41938092384,7900.221951992724,107436.34910241436,104684.15712329323,192312.85734539496,18006.36234027503,8752.916494000965,30603.70025925181,28402.294821501335,20285.107369882437,17960.768631288804,78576.82514897903,10635.7293290532,11054.601167301415,32196.18452732387,15684.288344256032,56064.33884481946,8323.643709190043,52527.37211548918,0.0,21278.601489144923,4777.977760806432,2918.970676072505,6241.008698161419,1478.3485789942824,22468.83287344267,6166.357875439574,35183.26238015564,65213.271192395594,13111.704532078058,113635.95817469622,10429.916480703961,7347.2474260080535,176527.7335730941,5112.231378753727,189205.7224680258,78584.22546621934,48809.6663467921,7591.382966676254,81617.13385241145,15017.308487998118,10993.519995026641,29649.795084635465,12339.303530007583,8418.436276118318,50769.69729825907,50020.41863069388,17852.45715147467,37324.60991321817,15401.508816209194,10516.224405500856,16312.35378558884,7060.0671450488835,31807.657833344823,6976.851531150673,145429.60469300175,10080.804352223508,45173.62174598477,288722.0163408659,9350.135760054423,1746.3659611787941,5651.158641056482,4761.111094518383,3611.2001438718476,25418.886272516236,6265.594795880164,48895.923754654956,29929.089097295924,14832.474464035391,15429.304171820779,12698.704985821832,38687.75777966347,29746.78985472171,35444.29580477197,16161.678215166163,24364.914662677715,24242.940175460626,51055.28202885233,42192.78393270793,15587.561612687292,76033.80080086137,41067.469352093336,51509.58814053333,20903.16790852006,17132.23545356066,48710.619039196434,4114.689706322739,65112.20074667301,24732.176475061533,37871.31530661757,18662.79185575735,17414.940939324257,5930.740915519287,9881.733618548325,2714.0434873612853,10188.240555505445,107486.76687446944,23330.16888661858,8049.162300935075,4205.482963113269,19500.088490756967,2115.3650406260676
