id_istat,comune,lng,lat,regione
17193,Vallio Terme,10.39578004,45.60922643,Lombardia
17194,Valvestino,10.59482345,45.76184174,Lombardia
17195,Verolanuova,10.07665283,45.32577656,Lombardia
17196,Verolavecchia,10.0518125,45.33052185,Lombardia
17197,Vestone,10.40369545,45.70960367,Lombardia
17198,Vezza d'Oglio,10.40008121,46.24012026,Lombardia
17199,Villa Carcina,10.19527204,45.63141952,Lombardia
17200,Villachiara,9.92960564,45.35687315,Lombardia
17201,Villanuova sul Clisi,10.453709199999999,45.60166297,Lombardia
17202,Vione,10.44779791,46.24880802,Lombardia
17203,Visano,10.36908371,45.31626037,Lombardia
17204,Vobarno,10.49655796,45.64699577,Lombardia
17205,Zone,10.11661357,45.76219872,Lombardia
17206,Piancogno,10.22051406,45.91880417,Lombardia
18001,Alagna,8.88945222,45.16928391,Lombardia
18002,Albaredo Arnaboldi,9.24350753,45.10683265,Lombardia
18003,Albonese,8.7061279,45.2928504,Lombardia
18004,Albuzzano,9.27717753,45.18754704,Lombardia
18005,Arena Po,9.36186971,45.09443229,Lombardia
18006,Badia Pavese,9.468549000000001,45.12117417,Lombardia
18007,Bagnaria,9.12433895,44.82607599,Lombardia
18008,Barbianello,9.20599733,45.07570319,Lombardia
18009,Bascapè,9.31542149,45.30464405,Lombardia
18011,Bastida Pancarana,9.0915536,45.08630345,Lombardia
18012,Battuda,9.07740762,45.27357591,Lombardia
18013,Belgioioso,9.31602643,45.16273674,Lombardia
18014,Bereguardo,9.02449546,45.25744652,Lombardia
18015,Borgarello,9.14068907,45.23942871,Lombardia
18016,Borgo Priolo,9.14841048,44.96650803,Lombardia
18017,Borgoratto Mormorolo,9.19322114,44.93011284,Lombardia
18018,Borgo San Siro,8.91269284,45.23483612,Lombardia
18019,Bornasco,9.21835501,45.26637718,Lombardia
18020,Bosnasco,9.35689545,45.0639987,Lombardia
18021,Brallo di Pregola,9.28189064,44.7384555,Lombardia
18022,Breme,8.62332043,45.12790235,Lombardia
18023,Bressana Bottarone,9.1350806,45.07364272,Lombardia
18024,Broni,9.26129813,45.06197007,Lombardia
18025,Calvignano,9.16884328,44.98267158,Lombardia
18026,Campospinoso,9.24669485,45.09360451,Lombardia
18027,Candia Lomellina,8.59816452,45.17473688,Lombardia
18029,Canneto Pavese,9.28098021,45.05115779,Lombardia
18030,Carbonara al Ticino,9.05904974,45.16531723,Lombardia
18031,Casanova Lonati,9.21373599,45.09441598,Lombardia
18032,Casatisma,9.13096391,45.04568877,Lombardia
18033,Casei Gerola,8.92707305,45.006307899999996,Lombardia
18034,Casorate Primo,9.01813904,45.311924299999994,Lombardia
18035,Cassolnovo,8.80894596,45.36582712,Lombardia
18036,Castana,9.27189802,45.02702606,Lombardia
18037,Casteggio,9.12494869,45.01239955,Lombardia
18038,Castelletto di Branduzzo,9.09766637,45.07018739,Lombardia
18039,Castello d'Agogna,8.68937848,45.23600468,Lombardia
18040,Castelnovetto,8.61139904,45.25437520000001,Lombardia
18041,Cava Manara,9.10710573,45.13887406,Lombardia
18042,Cecima,9.08168596,44.8478148,Lombardia
18043,Ceranova,9.24226047,45.26001191,Lombardia
18044,Ceretto Lomellina,8.67241282,45.24481961,Lombardia
18045,Cergnago,8.76908632,45.19717197,Lombardia
18046,Certosa di Pavia,9.1274166,45.25434477,Lombardia
18047,Cervesina,9.01775898,45.0611738,Lombardia
18048,Chignolo Po,9.48820517,45.15251471,Lombardia
18049,Cigognola,9.24377127,45.03309465,Lombardia
18050,Cilavegna,8.74367717,45.3104294,Lombardia
18051,Codevilla,9.05549504,44.96399925,Lombardia
18052,Confienza,8.55760228,45.33191517,Lombardia
18053,Copiano,9.32090675,45.19747789,Lombardia
18054,Corana,8.96949055,45.06288562,Lombardia
18057,Corvino San Quirico,9.15892253,45.01556343,Lombardia
18058,Costa de' Nobili,9.37878994,45.13242075,Lombardia
18059,Cozzo,8.61109735,45.19212476,Lombardia
18060,Cura Carpignano,9.25707038,45.21179419,Lombardia
18061,Dorno,8.95195475,45.15485373,Lombardia
18062,Ferrera Erbognone,8.86376906,45.11328526,Lombardia
18063,Filighera,9.31407227,45.17734084,Lombardia
18064,Fortunago,9.18468553,44.92159589,Lombardia
18065,Frascarolo,8.68279849,45.04690209,Lombardia
18066,Galliavola,8.81862618,45.09718401,Lombardia
18067,Gambarana,8.76279748,45.02873481,Lombardia
18068,Gambolò,8.8615853,45.24979779,Lombardia
18069,Garlasco,8.92353757,45.1963838,Lombardia
18071,Gerenzago,9.36220485,45.20355606,Lombardia
18072,Giussago,9.13993742,45.28429328,Lombardia
18073,Godiasco Salice Terme,9.05797207,44.89757219,Lombardia
18074,Golferenzo,9.30696852,44.96175776,Lombardia
18075,Gravellona Lomellina,8.76399625,45.3288489,Lombardia
18076,Gropello Cairoli,8.99214762,45.17717695,Lombardia
18077,Inverno e Monteleone,9.38426433,45.19858107,Lombardia
18078,Landriano,9.25958712,45.31128201,Lombardia
18079,Langosco,8.56284388,45.21533301,Lombardia
18080,Lardirago,9.2343757,45.23543708,Lombardia
18081,Linarolo,9.2678855,45.16021171,Lombardia
18082,Lirio,9.25553586,44.99401253,Lombardia
18083,Lomello,8.79265237,45.12176665,Lombardia
18084,Lungavilla,9.078587800000001,45.04490566,Lombardia
18085,Magherno,9.32949555,45.2224498,Lombardia
18086,Marcignago,9.07736899,45.25435216,Lombardia
18087,Marzano,9.29457635,45.247586,Lombardia
18088,Mede,8.73661355,45.09693827,Lombardia
18089,Menconico,9.27906118,44.79595014,Lombardia
18090,Mezzana Bigli,8.84596057,45.06088008,Lombardia
18091,Mezzana Rabattone,9.03229261,45.09470572,Lombardia
18092,Mezzanino,9.20681323,45.12638643,Lombardia
18093,Miradolo Terme,9.44317001,45.17163506,Lombardia
18094,Montalto Pavese,9.20733549,44.97961147,Lombardia
18095,Montebello della Battaglia,9.10100735,44.99970083,Lombardia
18096,Montecalvo Versiggia,9.28398668,44.97040409,Lombardia
18097,Montescano,9.29733537,45.03180352,Lombardia
18098,Montesegale,9.12689667,44.90637183,Lombardia
18099,Monticelli Pavese,9.51274019,45.11050666,Lombardia
18100,Montù Beccaria,9.31241837,45.03883483,Lombardia
18101,Mornico Losana,9.20647093,45.00921957,Lombardia
18102,Mortara,8.73806527,45.25183779,Lombardia
18103,Nicorvo,8.66718852,45.2851465,Lombardia
18104,Olevano di Lomellina,8.71747483,45.21321772,Lombardia
18105,Oliva Gessi,9.17362666,45.00533323,Lombardia
18106,Ottobiano,8.832152800000003,45.15127105,Lombardia
18107,Palestro,8.53467742,45.30584066,Lombardia
18108,Pancarana,9.05106462,45.07522925,Lombardia
18109,Parona,8.74981845,45.28261312,Lombardia
18110,Pavia,9.16015719,45.18509264,Lombardia
18111,Pietra de' Giorgi,9.22976461,45.0208258,Lombardia
18112,Pieve Albignola,8.96031338,45.11312662,Lombardia
18113,Pieve del Cairo,8.80510102,45.04897446,Lombardia
18114,Pieve Porto Morone,9.43845739,45.11250986,Lombardia
18115,Pinarolo Po,9.164814300000002,45.06602995,Lombardia
18116,Pizzale,9.04731478,45.03431401,Lombardia
18117,Ponte Nizza,9.09737005,44.85187405,Lombardia
18118,Portalbera,9.32259546,45.0994069,Lombardia
18119,Rea,9.15434003,45.11386906,Lombardia
18120,Redavalle,9.20401766,45.03773197,Lombardia
18121,Retorbido,9.03634536,44.94922806,Lombardia
18122,Rivanazzano Terme,9.01644721,44.93053102,Lombardia
18123,Robbio,8.5939575,45.28911604,Lombardia
18124,Robecco Pavese,9.14865428,45.04842105,Lombardia
18125,Rocca de' Giorgi,9.25216656,44.97158431,Lombardia
18126,Rocca Susella,9.09596542,44.91275863,Lombardia
18127,Rognano,9.08992208,45.28881563,Lombardia
18128,Romagnese,9.3294808,44.83722972,Lombardia
18129,Roncaro,9.27692361,45.22572761,Lombardia
18130,Rosasco,8.57927243,45.25030244,Lombardia
18131,Rovescala,9.35012702,45.01374627,Lombardia
18133,San Cipriano Po,9.2808622,45.10908756,Lombardia
18134,San Damiano al Colle,9.34857225,45.0271211,Lombardia
18135,San Genesio ed Uniti,9.17987326,45.232849,Lombardia
18136,San Giorgio di Lomellina,8.79111791,45.17380714,Lombardia
18137,San Martino Siccomario,9.13451976,45.15715963,Lombardia
18138,Sannazzaro de' Burgondi,8.90828982,45.10316308,Lombardia
18139,Santa Cristina e Bissone,9.40113574,45.15679448,Lombardia
18140,Santa Giuletta,9.18159447,45.03384034,Lombardia
18141,Sant'Alessio con Vialone,9.22506259,45.22209769,Lombardia
18142,Santa Margherita di Staffora,9.24055817,44.77079137,Lombardia
18143,Santa Maria della Versa,9.29994477,44.9846895,Lombardia
18144,Sant'Angelo Lomellina,8.6431448,45.2466213,Lombardia
18145,San Zenone al Po,9.36114462,45.10854539,Lombardia
18146,Sartirana Lomellina,8.66185489,45.11434048,Lombardia
18147,Scaldasole,8.91019032,45.12493797,Lombardia
18148,Semiana,8.72970509,45.13736987,Lombardia
18149,Silvano Pietra,8.94817867,45.03996573,Lombardia
18150,Siziano,9.19872487,45.32016711,Lombardia
18151,Sommo,9.08377546,45.13223484,Lombardia
18152,Spessa,9.34922713,45.11373851,Lombardia
18153,Stradella,9.295167300000001,45.07530591,Lombardia
18154,Suardi,8.74304811,45.02945257,Lombardia
18155,Torrazza Coste,9.08644549,44.97654992,Lombardia
18156,Torre Beretti e Castellaro,8.67030548,45.05996692,Lombardia
18157,Torre d'Arese,9.31681664,45.2424014,Lombardia
18158,Torre de' Negri,9.33560207,45.15066298,Lombardia
18159,Torre d'Isola,9.07639687,45.21746495,Lombardia
18160,Torrevecchia Pia,9.29792661,45.28286993,Lombardia
18161,Torricella Verzate,9.17584206,45.01559546,Lombardia
18162,Travacò Siccomario,9.16151622,45.15248202,Lombardia
18163,Trivolzio,9.04708121,45.26094339,Lombardia
18164,Tromello,8.86959755,45.21183831,Lombardia
18165,Trovo,9.03576818,45.28284959,Lombardia
18166,Val di Nizza,9.16683303,44.87933288,Lombardia
18167,Valeggio,8.86129109,45.15064328,Lombardia
18168,Valle Lomellina,8.66495548,45.14711708,Lombardia
18169,Valle Salimbene,9.23298223,45.16962743,Lombardia
18171,Varzi,9.196272500000001,44.82199953,Lombardia
18172,Velezzo Lomellina,8.73721007,45.16370704,Lombardia
18173,Vellezzo Bellini,9.10213278,45.26952835,Lombardia
18174,Verretto,9.1076969,45.04004064,Lombardia
18175,Verrua Po,9.173167,45.11132967,Lombardia
18176,Vidigulfo,9.23483143,45.29187437,Lombardia
18177,Vigevano,8.85987557,45.31761391,Lombardia
18178,Villa Biscossi,8.78668897,45.08995761,Lombardia
18179,Villanova d'Ardenghi,9.04324484,45.17133665,Lombardia
18180,Villanterio,9.36041071,45.22071855,Lombardia
18181,Vistarino,9.30645859,45.21147861,Lombardia
18182,Voghera,9.00852362,44.99312509,Lombardia
18183,Volpara,9.29747619,44.953788700000004,Lombardia
18184,Zavattarello,9.2654367,44.868745000000004,Lombardia
18185,Zeccone,9.19841152,45.26093049,Lombardia
18186,Zeme,8.6663117,45.19492928,Lombardia
18187,Zenevredo,9.32664307,45.05390342,Lombardia
18188,Zerbo,9.39545253,45.11055284,Lombardia
18189,Zerbolò,9.0143866,45.20676064,Lombardia
18190,Zinasco,9.02849669,45.12824661,Lombardia
18191,Cornale e Bastida,8.91089,45.0439,Lombardia
18192,Corteolona e Genzone,9.3704,45.1588,Lombardia
18193,Colli Verdi,9.26011952333,44.912335973299996,Lombardia
19001,Acquanegra Cremonese,9.88878548,45.16831524,Lombardia
19002,Agnadello,9.55920587,45.44713529,Lombardia
19003,Annicco,9.88185079,45.24474357,Lombardia
19004,Azzanello,9.91970439,45.31311906,Lombardia
19005,Bagnolo Cremasco,9.60916312,45.36153682,Lombardia
19006,Bonemerse,10.07836814,45.11404791,Lombardia
19007,Bordolano,9.98705144,45.29285106,Lombardia
19009,Calvatone,10.44206219,45.12883088,Lombardia
19010,Camisano,9.74619291,45.44259064,Lombardia
19011,Campagnola Cremasca,9.66944164,45.39913388,Lombardia
19012,Capergnanica,9.64414845,45.33808233,Lombardia
19013,Cappella Cantone,9.83810498,45.24652266,Lombardia
19014,Cappella de' Picenardi,10.23012535,45.15912616,Lombardia
19015,Capralba,9.64243814,45.44227445,Lombardia
19016,Casalbuttano ed Uniti,9.96168245,45.25201488,Lombardia
19017,Casale Cremasco-Vidolasco,9.71390281,45.43160829,Lombardia
19018,Casaletto Ceredano,9.61679215,45.31812763,Lombardia
19019,Casaletto di Sopra,9.78130227,45.41861722,Lombardia
19020,Casaletto Vaprio,9.6290426,45.40727512,Lombardia
19021,Casalmaggiore,10.41378078,44.98742209,Lombardia
19022,Casalmorano,9.89784097,45.28708993,Lombardia
19023,Casteldidone,10.40578209,45.07067841,Lombardia
19024,Castel Gabbiano,9.71762345,45.46846383,Lombardia
19025,Castelleone,9.76489432,45.29350315,Lombardia
19026,Castelverde,9.99696281,45.18570753,Lombardia
19027,Castelvisconti,9.94220743,45.30567509,Lombardia
19028,Cella Dati,10.22126378,45.09615732,Lombardia
19029,Chieve,9.6161229,45.33750304,Lombardia
19030,Cicognolo,10.1940419,45.16761765,Lombardia
19031,Cingia de' Botti,10.27527725,45.0841602,Lombardia
19032,Corte de' Cortesi con Cignone,10.00735107,45.27264649,Lombardia
19033,Corte de' Frati,10.09695797,45.22006346,Lombardia
19034,Credera Rubbiano,9.65512749,45.30286286,Lombardia
19035,Crema,9.6873619,45.36329144,Lombardia
19036,Cremona,10.02420865,45.13336675,Lombardia
19037,Cremosano,9.64028087,45.3957885,Lombardia
19038,Crotta d'Adda,9.85252768,45.16136831,Lombardia
19039,Cumignano sul Naviglio,9.83631833,45.35455461,Lombardia
19040,Derovere,10.24830654,45.11014217,Lombardia
19041,Dovera,9.5381977,45.36350267,Lombardia
19043,Fiesco,9.77855341,45.33639762,Lombardia
19044,Formigara,9.77073788,45.22306217,Lombardia
19045,Gabbioneta-Binanuova,10.221680099999999,45.21581505,Lombardia
19046,Gadesco-Pieve Delmona,10.11603436,45.15529613,Lombardia
19047,Genivolta,9.87778112,45.33487444,Lombardia
19048,Gerre de' Caprioli,10.03838081,45.10680778,Lombardia
19049,Gombito,9.7300216,45.26222878,Lombardia
19050,Grontardo,10.15161743,45.20140495,Lombardia
19051,Grumello Cremonese ed Uniti,9.86736262,45.19324785,Lombardia
19052,Gussola,10.34635794,45.00988015,Lombardia
19053,Isola Dovarese,10.31183922,45.17346097,Lombardia
19054,Izano,9.75509291,45.35573177,Lombardia
19055,Madignano,9.72762376,45.34334663,Lombardia
19056,Malagnino,10.11422694,45.13494893,Lombardia
19057,Martignana di Po,10.37927438,45.01090343,Lombardia
19058,Monte Cremasco,9.57285773,45.37223703,Lombardia
19059,Montodine,9.71079969,45.28626458,Lombardia
19060,Moscazzano,9.68132273,45.29357867,Lombardia
19061,Motta Baluffi,10.25959107,45.05446451,Lombardia
19062,Offanengo,9.74131684,45.38160349,Lombardia
19063,Olmeneta,10.02474325,45.23446724,Lombardia
19064,Ostiano,10.24873256,45.22180341,Lombardia
19065,Paderno Ponchielli,9.92758336,45.23876047,Lombardia
19066,Palazzo Pignano,9.57793306,45.38905006,Lombardia
19067,Pandino,9.55269092,45.40668143,Lombardia
19068,Persico Dosimo,10.10335531,45.18462151,Lombardia
19069,Pescarolo ed Uniti,10.18509595,45.19704222,Lombardia
19070,Pessina Cremonese,10.24812085,45.18504294,Lombardia
19072,Pianengo,9.69280925,45.40046685,Lombardia
19073,Pieranica,9.61072341,45.42516414,Lombardia
19074,Pieve d'Olmi,10.12205833,45.09182746,Lombardia
19075,Pieve San Giacomo,10.18674451,45.12808126,Lombardia
19076,Pizzighettone,9.78313165,45.18664763,Lombardia
19077,Pozzaglio ed Uniti,10.04846986,45.20096583,Lombardia
19078,Quintano,9.61843663,45.42024179,Lombardia
19079,Ricengo,9.72366022,45.40554807,Lombardia
19080,Ripalta Arpina,9.72730407,45.30163222,Lombardia
19081,Ripalta Cremasca,9.69085968,45.33548635,Lombardia
19082,Ripalta Guerina,9.70454366,45.30599095,Lombardia
19083,Rivarolo del Re ed Uniti,10.4687891,45.0278583,Lombardia
19084,Rivolta d'Adda,9.51356807,45.46963995,Lombardia
19085,Robecco d'Oglio,10.07860016,45.26006795,Lombardia
19086,Romanengo,9.78545791,45.37734979,Lombardia
19087,Salvirola,9.78035753,45.35457978,Lombardia
19088,San Bassano,9.81348816,45.24650968,Lombardia
19089,San Daniele Po,10.17634391,45.06726612,Lombardia
19090,San Giovanni in Croce,10.378411,45.07745004,Lombardia
19091,San Martino del Lago,10.31565993,45.07242871,Lombardia
19092,Scandolara Ravara,10.30212945,45.05308515,Lombardia
19093,Scandolara Ripa d'Oglio,10.15714461,45.22170438,Lombardia
19094,Sergnano,9.70478826,45.42811556,Lombardia
19095,Sesto ed Uniti,9.91670824,45.17550294,Lombardia
19096,Solarolo Rainerio,10.3570868,45.08126027,Lombardia
19097,Soncino,9.87356025,45.39988968,Lombardia
19098,Soresina,9.85425666,45.28863511,Lombardia
19099,Sospiro,10.15925599,45.10565613,Lombardia
19100,Spinadesco,9.92828507,45.14822339,Lombardia
19101,Spineda,10.51651065,45.06039475,Lombardia
19102,Spino d'Adda,9.49243269,45.40052368,Lombardia
19103,Stagno Lombardo,10.08795842,45.07323308,Lombardia
19104,Ticengo,9.82820963,45.36915344,Lombardia
19105,Torlino Vimercati,9.59681136,45.41851042,Lombardia
19106,Tornata,10.43084995,45.10466712,Lombardia
19107,Torre de' Picenardi,10.28686148,45.14400071,Lombardia
19108,Torricella del Pizzo,10.29564633,45.02004282,Lombardia
19109,Trescore Cremasco,9.62544229,45.4016592,Lombardia
19110,Trigolo,9.81161994,45.32926498,Lombardia
19111,Vaiano Cremasco,9.59127217,45.37249775,Lombardia
19112,Vailate,9.60501009,45.46162258,Lombardia
19113,Vescovato,10.16811976,45.17636519,Lombardia
19114,Volongo,10.30250641,45.21154507,Lombardia
19115,Voltido,10.33339356,45.11175931,Lombardia
19116,Piadena Drizzona,10.35878776,45.135700505,Lombardia
20001,Acquanegra sul Chiese,10.43338521,45.16049553,Lombardia
20002,Asola,10.41432135,45.22055281,Lombardia
20003,Bagnolo San Vito,10.88141283,45.09248928,Lombardia
20007,Bozzolo,10.48451639,45.10531346,Lombardia
20008,Canneto sull'Oglio,10.37540525,45.15029003,Lombardia
20010,Casalmoro,10.40798158,45.25899570000001,Lombardia
20011,Casaloldo,10.48213987,45.25257166,Lombardia
20012,Casalromano,10.36510881,45.1972989,Lombardia
20013,Castelbelforte,10.89219834,45.21408104,Lombardia
20014,Castel d'Ario,10.9714046,45.18572114,Lombardia
20015,Castel Goffredo,10.47462636,45.29795068,Lombardia
20016,Castellucchio,10.64451007,45.14673489,Lombardia
20017,Castiglione delle Stiviere,10.49104943,45.3864959,Lombardia
20018,Cavriana,10.60099734,45.34991118,Lombardia
20019,Ceresara,10.56562252,45.26332286,Lombardia
20020,Commessaggio,10.54534234,45.03460205,Lombardia
20021,Curtatone,10.7162709,45.13376694,Lombardia
20022,Dosolo,10.64141144,44.95374837,Lombardia
20024,Gazoldo degli Ippoliti,10.57957827,45.19989216,Lombardia
20025,Gazzuolo,10.58184611,45.06885217,Lombardia
20026,Goito,10.67547029,45.25521903,Lombardia
20027,Gonzaga,10.82119368,44.95474885,Lombardia
20028,Guidizzolo,10.5835291,45.31803119,Lombardia
20029,Magnacavallo,11.1847367,45.00462322,Lombardia
20030,Mantova,10.79277363,45.15726772,Lombardia
20031,Marcaria,10.53358846,45.11961873,Lombardia
20032,Mariana Mantovana,10.4876164,45.19403347,Lombardia
20033,Marmirolo,10.75731353,45.22234005,Lombardia
20034,Medole,10.50745401,45.32707278,Lombardia
20035,Moglia,10.91192569,44.93033909,Lombardia
20036,Monzambano,10.69313808,45.38711484,Lombardia
20037,Motteggiana,10.76444048,45.03144077,Lombardia
20038,Ostiglia,11.13143318,45.06890884,Lombardia
20039,Pegognaga,10.85904901,44.99610137,Lombardia
20041,Piubega,10.53502787,45.2275724,Lombardia
20042,Poggio Rusco,11.11882241,44.97742721,Lombardia
20043,Pomponesco,10.59041521,44.92807036,Lombardia
20044,Ponti sul Mincio,10.68746271,45.41155546,Lombardia
20045,Porto Mantovano,10.79001314,45.18877514,Lombardia
20046,Quingentole,11.04575205,45.0398812,Lombardia
20047,Quistello,10.98043645,45.00906722,Lombardia
20048,Redondesco,10.51284971,45.16667057,Lombardia
20050,Rivarolo Mantovano,10.43101188,45.07056103,Lombardia
20051,Rodigo,10.62430268,45.19935682,Lombardia
20052,Roncoferraro,10.95100592,45.13324175,Lombardia
20053,Roverbella,10.76451212,45.26503872,Lombardia
20054,Sabbioneta,10.48991359,44.99975993,Lombardia
20055,San Benedetto Po,10.92848767,45.04107354,Lombardia
20056,San Giacomo delle Segnate,11.03316413,44.97181021,Lombardia
20057,San Giorgio Bigarello,10.833333,45.15,Lombardia
20058,San Giovanni del Dosso,11.08112346,44.96608634,Lombardia
20059,San Martino dall'Argine,10.52014901,45.10070268,Lombardia
20060,Schivenoglia,11.07747756,44.99115212,Lombardia
20061,Sermide e Felonica,11.298969099999999,45.00602954,Lombardia
20062,Serravalle a Po,11.07981063,45.06565239,Lombardia
20063,Solferino,10.57297894,45.37181299,Lombardia
20064,Sustinente,11.01814371,45.06881028,Lombardia
20065,Suzzara,10.74561894,44.99023318,Lombardia
20066,Viadana,10.52143199,44.92611892,Lombardia
20068,Villimpenta,11.0293895,45.14494129999999,Lombardia
20070,Volta Mantovana,10.65949338,45.31957585,Lombardia
20071,Borgo Virgilio,10.7915,45.1204,Lombardia
20072,Borgo Mantovano,11.1323,45.0544,Lombardia
20073,Borgocarbonara,11.216969965,45.04239087,Lombardia
21001,Aldino,11.35402888,46.36783596,Trentino-Alto Adige
21002,Andriano,11.23293128,46.52023315,Trentino-Alto Adige
21003,Anterivo,11.36675092,46.2774946,Trentino-Alto Adige
21004,Appiano sulla strada del vino,11.25885656,46.45527585,Trentino-Alto Adige
21005,Avelengo,11.22475188,46.64671212,Trentino-Alto Adige
21006,Badia,11.89342082,46.61067544,Trentino-Alto Adige
21007,Barbiano,11.51987095,46.60364899,Trentino-Alto Adige
21008,Bolzano,11.35662422,46.49933453,Trentino-Alto Adige
21009,Braies,12.1325695,46.71973406,Trentino-Alto Adige
21010,Brennero,11.44322879,46.93771816,Trentino-Alto Adige
21011,Bressanone,11.65699492,46.71643929,Trentino-Alto Adige
21012,Bronzolo,11.31989385,46.40460343,Trentino-Alto Adige
21013,Brunico,11.9372984,46.79738401,Trentino-Alto Adige
21014,Caines,11.1752993,46.6965165,Trentino-Alto Adige
21015,Caldaro sulla strada del vino,11.24515892,46.41317465,Trentino-Alto Adige
21016,Campo di Trens,11.48395496,46.87111849,Trentino-Alto Adige
21017,Campo Tures,11.95188039,46.91992376,Trentino-Alto Adige
21018,Castelbello-Ciardes,10.90114298,46.62831219,Trentino-Alto Adige
21019,Castelrotto,11.55946126,46.56780623,Trentino-Alto Adige
21020,Cermes,11.14503298,46.63279289,Trentino-Alto Adige
21021,Chienes,11.83631922,46.80644678,Trentino-Alto Adige
21022,Chiusa,11.56809214,46.64167054,Trentino-Alto Adige
21023,Cornedo all'Isarco,11.39267489,46.49425422,Trentino-Alto Adige
21024,Cortaccia sulla strada del vino,11.22355148,46.31331764,Trentino-Alto Adige
21025,Cortina sulla strada del vino,11.22259368,46.26868917,Trentino-Alto Adige
21026,Corvara in Badia,11.8745233,46.55291042,Trentino-Alto Adige
21027,Curon Venosta,10.54216821,46.80669161,Trentino-Alto Adige
21028,Dobbiaco,12.22019811,46.73551057,Trentino-Alto Adige
21029,Egna,11.27282548,46.31387437,Trentino-Alto Adige
21030,Falzes,11.8826532,46.8117497,Trentino-Alto Adige
21031,Fiè allo Sciliar,11.50139797,46.51753578,Trentino-Alto Adige
21032,Fortezza,11.61256174,46.78644534,Trentino-Alto Adige
21033,Funes,11.68057452,46.64226751,Trentino-Alto Adige
21034,Gais,11.9477335,46.83527700000001,Trentino-Alto Adige
21035,Gargazzone,11.20131739,46.58471676,Trentino-Alto Adige
21036,Glorenza,10.55567836,46.67116521,Trentino-Alto Adige
21037,Laces,10.85946518,46.61763702,Trentino-Alto Adige
21038,Lagundo,11.11775573,46.67753737,Trentino-Alto Adige
21039,Laion,11.56460096,46.60876374,Trentino-Alto Adige
21040,Laives,11.33846501,46.42648803,Trentino-Alto Adige
21041,Lana,11.1452916,46.6161126,Trentino-Alto Adige
21042,Lasa,10.69756468,46.61787377,Trentino-Alto Adige
21043,Lauregno,11.06224733,46.45420512,Trentino-Alto Adige
21044,Luson,11.76072155,46.74589084,Trentino-Alto Adige
21045,Magrè sulla strada del vino,11.20897141,46.28686737,Trentino-Alto Adige
21046,Malles Venosta,10.54480017,46.68953918,Trentino-Alto Adige
21047,Marebbe,11.93270219,46.69754471,Trentino-Alto Adige
21048,Marlengo,11.14041814,46.65479398,Trentino-Alto Adige
21049,Martello,10.78260147,46.56632365,Trentino-Alto Adige
21050,Meltina,11.25557484,46.58637551,Trentino-Alto Adige
21051,Merano,11.1618378,46.67176409,Trentino-Alto Adige
21052,Monguelfo-Tesido,12.10478072,46.75693562,Trentino-Alto Adige
21053,Montagna,11.30272954,46.3313476,Trentino-Alto Adige
21054,Moso in Passiria,11.16900266,46.83012323,Trentino-Alto Adige
21055,Nalles,11.20422581,46.54109648,Trentino-Alto Adige
21056,Naturno,11.005332899999999,46.65103584,Trentino-Alto Adige
21057,Naz-Sciaves,11.66584939,46.77053266,Trentino-Alto Adige
21058,Nova Levante,11.53555423,46.42978743,Trentino-Alto Adige
21059,Nova Ponente,11.42559558,46.41411435,Trentino-Alto Adige
21060,Ora,11.29831873,46.34811537,Trentino-Alto Adige
21061,Ortisei,11.67180248,46.57611397,Trentino-Alto Adige
21062,Parcines,11.07350936,46.6844223,Trentino-Alto Adige
21063,Perca,11.98322218,46.79145734,Trentino-Alto Adige
21064,Plaus,11.04236898,46.65569401,Trentino-Alto Adige
21065,Ponte Gardena,11.53033945,46.59706769,Trentino-Alto Adige
21066,Postal,11.1915481,46.609629299999995,Trentino-Alto Adige
21067,Prato allo Stelvio,10.58959468,46.6175649,Trentino-Alto Adige
21068,Predoi,12.10286682,47.03849873,Trentino-Alto Adige
21069,Proves,11.02231835,46.47617681,Trentino-Alto Adige
21070,Racines,11.37850769,46.88271114,Trentino-Alto Adige
21071,Rasun-Anterselva,12.0493348,46.78077135,Trentino-Alto Adige
21072,Renon,11.463020199999999,46.53670501,Trentino-Alto Adige
21073,Rifiano,11.18033767,46.70159182,Trentino-Alto Adige
21074,Rio di Pusteria,11.66780079,46.79702773,Trentino-Alto Adige
21075,Rodengo,11.69495569,46.77932062,Trentino-Alto Adige
21076,Salorno,11.21297097,46.23910789999999,Trentino-Alto Adige
21077,San Candido,12.28204175,46.73242428,Trentino-Alto Adige
21079,San Genesio Atesino,11.33158202,46.53564865,Trentino-Alto Adige
21080,San Leonardo in Passiria,11.24328928,46.81167592,Trentino-Alto Adige
21081,San Lorenzo di Sebato,11.90177375,46.78352784,Trentino-Alto Adige
21082,San Martino in Badia,11.89801735,46.681889,Trentino-Alto Adige
21083,San Martino in Passiria,11.226956,46.78260956,Trentino-Alto Adige
21084,San Pancrazio,11.08504315,46.58690151,Trentino-Alto Adige
21085,Santa Cristina Valgardena,11.72132932,46.55853007,Trentino-Alto Adige
21086,Sarentino,11.35624145,46.64270185,Trentino-Alto Adige
21087,Scena,11.18728565,46.69005377,Trentino-Alto Adige
21088,Selva dei Molini,11.86059136,46.89130115,Trentino-Alto Adige
21089,Selva di Val Gardena,11.75880704,46.55599324,Trentino-Alto Adige
21091,Senales,10.90957203,46.70539541,Trentino-Alto Adige
